StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,OG_BI_male_afro_1,OG_BI_male_skin_1,OG_BI_male_masc_1,OG_BI_male_traits_1,OG_BI_male_traits_2,OG_BI_male_traits_3,OG_BI_male_traits_4,OG_BI_male_traits_5,OG_BI_male_traits_6,OG_BI_male_traits_DO,N_Biracial_male_afro_1,N_Biracial_male_skin_1,N_Biracial_male_masc_1,N_Biracial_male_trai_1,N_Biracial_male_trai_2,N_Biracial_male_trai_3,N_Biracial_male_trai_4,N_Biracial_male_trai_5,N_Biracial_male_trai_6,BI_female_afro_1,BI_female_skin_1,BI_female_masc_1,BI_female_traits_1,BI_female_traits_2,BI_female_traits_3,BI_female_traits_4,BI_female_traits_5,BI_female_traits_6,BI_female_traits_DO,Black_female_afro_1,Black_female_skin_1,Black_female_masc_1,Black_female_traits_1,Black_female_traits_2,Black_female_traits_3,Black_female_traits_4,Black_female_traits_5,Black_female_traits_6,Black_female_traits_DO,White_female_afro_1,White_female_skin_1,White_female_masc_1,White_female_traits_1,White_female_traits_2,White_female_traits_3,White_female_traits_4,White_female_traits_5,White_female_traits_6,White_female_traits_DO,Black_male_afro_1,Black_male_skin_1,Black_male_masc_1,Black_male_traits_1,Black_male_traits_2,Black_male_traits_3,Black_male_traits_4,Black_male_traits_5,Black_male_traits_6,Black_male_traits_DO,White_male_afro_1,White_male_skin_1,White_male_masc_1,White_male_traits_1,White_male_traits_2,White_male_traits_3,White_male_traits_4,White_male_traits_5,White_male_traits_6,White_male_traits_DO,Ambig_afro_1,Ambig_skin_1,Ambig_masc_1,Ambig_traits_1,Ambig_traits_2,Ambig_traits_3,Ambig_traits_4,Ambig_traits_5,Ambig_traits_6,Ambig_traits_DO,bot_check,random_response,age,race,race_8_TEXT,race_9_TEXT,gender,gender_4_TEXT,FL_10_DO,consent_DO,OG_male_Biracial_base_face_DO,New_Biracial_male_base_face_DO,BI_female_base_face_DO,Black_female_base_face_DO,White_female_base_face_DO,Black_male_base_face_DO,White_male_base_face_DO,Ambig_base_face_DO,demos_DO
4/27/23 18:54,4/27/23 19:00,0,24.11.202.48,100,349,1,4/27/23 19:00,R_23ddl5yQoyCpKwB,,,,,37.0634,-88.6632,anonymous,EN,1,50,50,86,4,5,4,5,6,5,6|5|3|4|2|1,30,50,91,4,5,4,5,5,6,65,40,0,5,6,4,5,6,5,2|5|6|3|1|4,99,75,2,3,5,6,5,3,5,2|6|1|3|5|4,0,0,0,2,5,2,5,5,4,1|5|2|6|3|4,100,70,100,4,6,6,6,4,6,6|1|4|2|3|5,0,0,100,4,5,6,4,3,5,1|3|2|6|5|4,50,50,85,2,6,4,5,4,5,1|3|6|4|5|2,By looking at the person’s face,2,42,1,,,2,,Black_female_base_face|BI_female_base_face|Black_male_base_face|OG_male_Biracial_base_face|New_Biracial_male_base_face|Ambig_base_face|White_male_base_face|White_female_base_face,consent,male_face|OG_BI_male_afro|OG_BI_male_skin|OG_BI_male_masc|OG_BI_male_traits,N_Biracial_male_base|N_Biracial_male_afro|N_Biracial_male_masc|N_Biracial_male_skin|N_Biracial_male_trai,BI_female_face|BI_female_afro|BI_female_skin|BI_female_masc|BI_female_traits,Black_female_base|Black_female_afro|Black_female_masc|Black_female_skin|Black_female_traits,White_female_base|White_female_skin|White_female_masc|White_female_afro|White_female_traits,Black_male_base|Black_male_masc|Black_male_skin|Black_male_afro|Black_male_traits,White_male_base|White_male_skin|White_male_afro|White_male_masc|White_male_traits,Ambig_base_face|Ambig_masc|Ambig_afro|Ambig_skin|Ambig_traits,gender|age|race|random_response
4/27/23 18:51,4/27/23 19:00,0,97.106.193.144,100,563,1,4/27/23 19:00,R_32QLCkK1iiAbmrN,,,,,28.2282,-82.1805,anonymous,EN,1,96,93,97,6,7,7,7,7,7,2|1|4|5|6|3,21,32,89,6,7,6,7,7,7,55,41,23,6,7,6,7,6,7,4|3|1|5|6|2,99,97,2,7,7,6,7,7,7,1|3|4|2|5|6,2,3,2,7,7,4,7,6,7,5|3|4|2|6|1,90,70,82,6,6,6,7,6,7,4|1|3|2|6|5,3,2,99,7,6,7,7,7,7,2|6|5|3|4|1,24,35,97,8,8,8,8,8,8,1|6|4|5|3|2,Looked at the pictures and just went with my gut feelings. I tend to look for the good in people.,2,49,1,,,2,,Black_male_base_face|New_Biracial_male_base_face|White_female_base_face|OG_male_Biracial_base_face|BI_female_base_face|Black_female_base_face|Ambig_base_face|White_male_base_face,consent,male_face|OG_BI_male_afro|OG_BI_male_masc|OG_BI_male_skin|OG_BI_male_traits,N_Biracial_male_base|N_Biracial_male_afro|N_Biracial_male_skin|N_Biracial_male_masc|N_Biracial_male_trai,BI_female_face|BI_female_afro|BI_female_masc|BI_female_skin|BI_female_traits,Black_female_base|Black_female_skin|Black_female_afro|Black_female_masc|Black_female_traits,White_female_base|White_female_masc|White_female_afro|White_female_skin|White_female_traits,Black_male_base|Black_male_masc|Black_male_afro|Black_male_skin|Black_male_traits,White_male_base|White_male_afro|White_male_masc|White_male_skin|White_male_traits,Ambig_base_face|Ambig_afro|Ambig_skin|Ambig_masc|Ambig_traits,gender|random_response|race|age
4/27/23 18:56,4/27/23 19:01,0,99.62.46.244,100,257,1,4/27/23 19:01,R_RkOyqJjSC4wfD1v,,,,,35.6211,-97.4757,anonymous,EN,1,61,66,66,4,4,5,6,4,5,2|4|5|6|3|1,58,51,76,5,4,6,5,3,6,58,49,23,3,4,5,4,4,4,5|3|6|1|2|4,100,94,25,5,5,4,3,2,4,5|2|3|4|1|6,4,10,14,4,4,4,5,2,5,4|5|2|6|3|1,100,95,93,4,3,5,5,2,4,3|2|6|4|5|1,6,24,92,6,5,4,6,4,6,4|2|6|1|3|5,62,50,49,5,5,5,4,5,6,4|5|2|6|1|3,I just went with my gut,2,33,1,,,2,,White_male_base_face|New_Biracial_male_base_face|BI_female_base_face|Ambig_base_face|OG_male_Biracial_base_face|White_female_base_face|Black_female_base_face|Black_male_base_face,consent,male_face|OG_BI_male_masc|OG_BI_male_afro|OG_BI_male_skin|OG_BI_male_traits,N_Biracial_male_base|N_Biracial_male_afro|N_Biracial_male_masc|N_Biracial_male_skin|N_Biracial_male_trai,BI_female_face|BI_female_skin|BI_female_masc|BI_female_afro|BI_female_traits,Black_female_base|Black_female_afro|Black_female_masc|Black_female_skin|Black_female_traits,White_female_base|White_female_masc|White_female_afro|White_female_skin|White_female_traits,Black_male_base|Black_male_afro|Black_male_masc|Black_male_skin|Black_male_traits,White_male_base|White_male_masc|White_male_afro|White_male_skin|White_male_traits,Ambig_base_face|Ambig_afro|Ambig_masc|Ambig_skin|Ambig_traits,race|random_response|gender|age
4/27/23 18:50,4/27/23 19:01,0,24.102.221.77,100,686,1,4/27/23 19:01,R_2ZCXY4BmVUNnhHH,,,,,40.8188,-75.6059,anonymous,EN,1,90,98,86,3,1,5,1,1,1,3|2|6|1|5|4,70,72,50,5,2,6,2,2,2,76,79,19,5,4,5,3,2,4,2|1|3|6|5|4,100,100,30,5,5,3,5,5,5,4|1|5|6|3|2,0,0,9,4,2,6,2,2,2,6|1|5|2|3|4,100,100,71,5,4,4,3,3,3,2|1|4|5|3|6,10,12,80,5,3,6,2,2,2,1|2|5|4|3|6,67,70,45,3,2,3,2,2,2,5|2|1|3|6|4,its how  i feel,2,48,1,,,2,,White_female_base_face|Black_female_base_face|Black_male_base_face|White_male_base_face|BI_female_base_face|New_Biracial_male_base_face|OG_male_Biracial_base_face|Ambig_base_face,consent,male_face|OG_BI_male_skin|OG_BI_male_masc|OG_BI_male_afro|OG_BI_male_traits,N_Biracial_male_base|N_Biracial_male_afro|N_Biracial_male_masc|N_Biracial_male_skin|N_Biracial_male_trai,BI_female_face|BI_female_skin|BI_female_afro|BI_female_masc|BI_female_traits,Black_female_base|Black_female_skin|Black_female_afro|Black_female_masc|Black_female_traits,White_female_base|White_female_masc|White_female_skin|White_female_afro|White_female_traits,Black_male_base|Black_male_afro|Black_male_masc|Black_male_skin|Black_male_traits,White_male_base|White_male_masc|White_male_afro|White_male_skin|White_male_traits,Ambig_base_face|Ambig_afro|Ambig_masc|Ambig_skin|Ambig_traits,random_response|gender|age|race
4/27/23 18:57,4/27/23 19:02,0,99.88.162.103,100,286,1,4/27/23 19:02,R_2EivQuPfnF87cNR,,,,,43.145,-88.2283,anonymous,EN,1,88,90,100,4,4,4,4,4,4,6|1|4|3|5|2,59,64,100,4,4,4,4,4,4,55,55,0,4,4,4,4,4,4,5|2|4|6|1|3,100,100,0,4,4,4,4,4,4,4|3|5|6|2|1,10,5,0,4,4,4,4,4,4,6|3|1|2|4|5,100,85,100,3,4,5,4,4,4,1|5|4|3|2|6,8,6,100,4,4,4,4,4,4,3|1|6|2|4|5,64,65,7,5,4,4,4,4,5,5|6|1|3|4|2,I just used my eyes to the best of my ability,2,21,1,,,2,,Ambig_base_face|Black_male_base_face|Black_female_base_face|New_Biracial_male_base_face|BI_female_base_face|White_male_base_face|White_female_base_face|OG_male_Biracial_base_face,consent,male_face|OG_BI_male_masc|OG_BI_male_skin|OG_BI_male_afro|OG_BI_male_traits,N_Biracial_male_base|N_Biracial_male_skin|N_Biracial_male_masc|N_Biracial_male_afro|N_Biracial_male_trai,BI_female_face|BI_female_masc|BI_female_afro|BI_female_skin|BI_female_traits,Black_female_base|Black_female_skin|Black_female_masc|Black_female_afro|Black_female_traits,White_female_base|White_female_afro|White_female_masc|White_female_skin|White_female_traits,Black_male_base|Black_male_skin|Black_male_masc|Black_male_afro|Black_male_traits,White_male_base|White_male_afro|White_male_skin|White_male_masc|White_male_traits,Ambig_base_face|Ambig_skin|Ambig_masc|Ambig_afro|Ambig_traits,random_response|race|gender|age
4/27/23 18:56,4/27/23 19:02,0,98.50.108.222,100,379,1,4/27/23 19:02,R_0JL0TLqANi78LU5,,,,,39.696,-105.0346,anonymous,EN,1,77,76,66,4,4,5,4,4,4,6|2|3|5|1|4,54,55,86,4,3,5,4,3,4,32,52,20,6,5,5,4,4,4,1|6|2|5|4|3,95,94,12,5,4,3,4,4,5,2|6|1|5|3|4,18,19,45,4,3,6,3,2,3,6|1|2|3|5|4,92,94,92,5,4,6,4,4,5,6|3|5|1|2|4,9,3,53,5,3,5,4,3,4,3|2|6|4|5|1,40,51,52,3,4,3,4,3,4,6|4|5|1|2|3,I tried to go with instinct/first thoughts.,2,35,1,,,2,,New_Biracial_male_base_face|White_female_base_face|OG_male_Biracial_base_face|Black_male_base_face|BI_female_base_face|White_male_base_face|Black_female_base_face|Ambig_base_face,consent,male_face|OG_BI_male_afro|OG_BI_male_skin|OG_BI_male_masc|OG_BI_male_traits,N_Biracial_male_base|N_Biracial_male_skin|N_Biracial_male_afro|N_Biracial_male_masc|N_Biracial_male_trai,BI_female_face|BI_female_skin|BI_female_afro|BI_female_masc|BI_female_traits,Black_female_base|Black_female_masc|Black_female_afro|Black_female_skin|Black_female_traits,White_female_base|White_female_skin|White_female_afro|White_female_masc|White_female_traits,Black_male_base|Black_male_afro|Black_male_skin|Black_male_masc|Black_male_traits,White_male_base|White_male_afro|White_male_masc|White_male_skin|White_male_traits,Ambig_base_face|Ambig_afro|Ambig_masc|Ambig_skin|Ambig_traits,race|random_response|age|gender
4/27/23 18:56,4/27/23 19:07,0,172.58.84.115,100,686,1,4/27/23 19:07,R_3fOkaBGVNptiUes,,,,,44.9618,-93.2638,anonymous,EN,1,64,67,100,5,4,5,5,4,5,5|6|4|3|2|1,70,71,100,5,4,5,5,4,5,30,27,1,6,4,4,5,4,5,4|3|6|5|2|1,100,100,2,6,4,4,5,4,5,3|6|5|4|1|2,2,1,0,6,4,5,5,4,5,3|2|1|4|5|6,80,90,72,5,4,5,5,4,5,4|6|3|1|2|5,1,7,100,5,4,4,5,5,5,3|5|1|4|6|2,75,66,40,5,4,5,5,3,5,3|6|5|4|1|2,I couldnt tell how competand tor trustworthy these people are by a blurry face.  I also feel all.prople are o tellegent in their way and good lookinh,2,65,1,,,2,,Ambig_base_face|OG_male_Biracial_base_face|Black_male_base_face|White_male_base_face|BI_female_base_face|White_female_base_face|New_Biracial_male_base_face|Black_female_base_face,consent,male_face|OG_BI_male_masc|OG_BI_male_afro|OG_BI_male_skin|OG_BI_male_traits,N_Biracial_male_base|N_Biracial_male_afro|N_Biracial_male_skin|N_Biracial_male_masc|N_Biracial_male_trai,BI_female_face|BI_female_afro|BI_female_masc|BI_female_skin|BI_female_traits,Black_female_base|Black_female_afro|Black_female_masc|Black_female_skin|Black_female_traits,White_female_base|White_female_masc|White_female_skin|White_female_afro|White_female_traits,Black_male_base|Black_male_skin|Black_male_afro|Black_male_masc|Black_male_traits,White_male_base|White_male_skin|White_male_masc|White_male_afro|White_male_traits,Ambig_base_face|Ambig_afro|Ambig_skin|Ambig_masc|Ambig_traits,race|random_response|gender|age
4/27/23 19:02,4/27/23 19:08,0,173.20.103.158,100,371,1,4/27/23 19:09,R_27po8k5CRgE2G60,,,,,42.0228,-91.6572,anonymous,EN,1,100,82,100,5,5,5,5,5,5,5|1|4|2|6|3,61,25,90,4,3,6,4,3,4,58,38,5,5,5,4,6,5,6,4|5|6|2|1|3,88,72,15,6,6,2,6,6,6,3|1|4|6|2|5,39,17,12,6,5,4,6,6,5,2|3|6|1|4|5,69,64,96,4,5,6,5,5,5,1|3|2|6|5|4,14,7,94,3,5,5,5,3,5,3|5|4|6|2|1,58,60,54,5,6,5,5,5,5,3|2|4|6|5|1,Just how I felt based on the images alone,2,28,2,,,2,,New_Biracial_male_base_face|Black_female_base_face|BI_female_base_face|Ambig_base_face|Black_male_base_face|White_female_base_face|OG_male_Biracial_base_face|White_male_base_face,consent,male_face|OG_BI_male_skin|OG_BI_male_masc|OG_BI_male_afro|OG_BI_male_traits,N_Biracial_male_base|N_Biracial_male_skin|N_Biracial_male_masc|N_Biracial_male_afro|N_Biracial_male_trai,BI_female_face|BI_female_skin|BI_female_masc|BI_female_afro|BI_female_traits,Black_female_base|Black_female_skin|Black_female_masc|Black_female_afro|Black_female_traits,White_female_base|White_female_skin|White_female_masc|White_female_afro|White_female_traits,Black_male_base|Black_male_afro|Black_male_skin|Black_male_masc|Black_male_traits,White_male_base|White_male_skin|White_male_afro|White_male_masc|White_male_traits,Ambig_base_face|Ambig_afro|Ambig_skin|Ambig_masc|Ambig_traits,race|random_response|gender|age
4/27/23 18:49,4/27/23 19:12,0,172.74.217.177,100,1411,1,4/27/23 19:13,R_2rYhmy05AAJgS4w,,,,,33.6183,-80.2126,anonymous,EN,1,100,56,100,7,4,1,6,7,5,2|3|6|4|5|1,50,50,89,7,5,4,6,3,7,50,50,50,7,3,2,4,4,5,5|6|2|3|4|1,95,85,0,5,4,5,4,2,3,5|3|1|2|6|4,12,6,0,5,4,5,4,3,6,4|3|1|6|5|2,100,75,100,6,3,4,5,1,5,3|6|4|5|1|2,18,0,100,4,4,6,5,2,7,3|4|5|2|6|1,50,51,50,8,4,5,4,1,6,4|1|3|5|2|6,Impressions and thoughts,2,59,2,,,2,,White_female_base_face|White_male_base_face|OG_male_Biracial_base_face|Black_male_base_face|Ambig_base_face|New_Biracial_male_base_face|BI_female_base_face|Black_female_base_face,consent,male_face|OG_BI_male_skin|OG_BI_male_masc|OG_BI_male_afro|OG_BI_male_traits,N_Biracial_male_base|N_Biracial_male_skin|N_Biracial_male_masc|N_Biracial_male_afro|N_Biracial_male_trai,BI_female_face|BI_female_masc|BI_female_afro|BI_female_skin|BI_female_traits,Black_female_base|Black_female_afro|Black_female_skin|Black_female_masc|Black_female_traits,White_female_base|White_female_skin|White_female_afro|White_female_masc|White_female_traits,Black_male_base|Black_male_afro|Black_male_masc|Black_male_skin|Black_male_traits,White_male_base|White_male_skin|White_male_masc|White_male_afro|White_male_traits,Ambig_base_face|Ambig_masc|Ambig_afro|Ambig_skin|Ambig_traits,race|age|gender|random_response
4/27/23 18:34,4/27/23 19:13,0,76.8.251.174,100,2349,1,4/27/23 19:13,R_2frKB7ybGA8fqGQ,,,,,34.3309,-89.4837,anonymous,EN,1,90,77,80,4,4,4,4,4,4,3|6|2|1|5|4,58,62,88,4,4,4,4,4,4,24,22,17,5,3,5,6,3,5,5|1|6|3|2|4,76,84,15,5,5,5,5,5,5,5|6|1|3|4|2,2,2,15,4,4,4,4,3,4,5|4|6|2|3|1,97,93,97,4,3,5,3,3,3,6|3|1|4|5|2,0,11,81,4,3,5,4,3,4,2|1|3|4|6|5,69,71,69,3,4,3,3,4,3,2|5|4|3|6|1,gut feelings,2,38,1,,,2,,Ambig_base_face|Black_female_base_face|White_male_base_face|New_Biracial_male_base_face|White_female_base_face|Black_male_base_face|OG_male_Biracial_base_face|BI_female_base_face,consent,male_face|OG_BI_male_skin|OG_BI_male_masc|OG_BI_male_afro|OG_BI_male_traits,N_Biracial_male_base|N_Biracial_male_afro|N_Biracial_male_masc|N_Biracial_male_skin|N_Biracial_male_trai,BI_female_face|BI_female_skin|BI_female_masc|BI_female_afro|BI_female_traits,Black_female_base|Black_female_masc|Black_female_afro|Black_female_skin|Black_female_traits,White_female_base|White_female_afro|White_female_masc|White_female_skin|White_female_traits,Black_male_base|Black_male_afro|Black_male_skin|Black_male_masc|Black_male_traits,White_male_base|White_male_masc|White_male_skin|White_male_afro|White_male_traits,Ambig_base_face|Ambig_skin|Ambig_afro|Ambig_masc|Ambig_traits,age|gender|race|random_response
4/27/23 19:06,4/27/23 19:15,0,73.133.163.102,100,570,1,4/27/23 19:15,R_2pMLy33bik0qwRW,,,,,39.2124,-76.8776,anonymous,EN,1,70,71,80,4,4,5,3,4,3,4|3|5|6|1|2,61,62,94,3,3,3,3,4,3,60,61,25,4,4,6,3,3,3,5|6|3|1|4|2,79,79,25,5,4,6,4,3,3,5|3|2|4|6|1,18,16,10,4,3,6,4,4,3,3|4|1|6|5|2,90,85,90,4,4,3,4,5,3,6|2|1|4|5|3,22,36,91,4,5,2,4,6,4,1|5|4|3|2|6,68,63,63,4,3,4,4,4,3,2|4|1|5|6|3,The images appearance and the general mood of the person.,2,37,2,,,1,,New_Biracial_male_base_face|Ambig_base_face|Black_female_base_face|White_male_base_face|White_female_base_face|Black_male_base_face|OG_male_Biracial_base_face|BI_female_base_face,consent,male_face|OG_BI_male_afro|OG_BI_male_masc|OG_BI_male_skin|OG_BI_male_traits,N_Biracial_male_base|N_Biracial_male_skin|N_Biracial_male_afro|N_Biracial_male_masc|N_Biracial_male_trai,BI_female_face|BI_female_skin|BI_female_afro|BI_female_masc|BI_female_traits,Black_female_base|Black_female_afro|Black_female_skin|Black_female_masc|Black_female_traits,White_female_base|White_female_afro|White_female_skin|White_female_masc|White_female_traits,Black_male_base|Black_male_masc|Black_male_skin|Black_male_afro|Black_male_traits,White_male_base|White_male_skin|White_male_masc|White_male_afro|White_male_traits,Ambig_base_face|Ambig_skin|Ambig_afro|Ambig_masc|Ambig_traits,race|gender|random_response|age
4/27/23 19:00,4/27/23 19:15,0,71.77.189.48,100,901,1,4/27/23 19:15,R_33CqPZlZjPY8LN3,,,,,36.0958,-79.2743,anonymous,EN,1,100,65,91,6,5,3,5,4,5,4|2|3|1|5|6,19,19,86,5,3,5,4,2,4,55,41,0,5,5,2,5,4,5,3|2|5|4|6|1,100,76,23,4,4,2,4,2,4,1|2|5|3|4|6,0,0,0,5,5,2,5,3,5,4|6|1|5|3|2,100,81,15,4,4,5,5,3,4,2|4|5|6|3|1,0,0,96,4,4,5,5,2,4,2|1|3|5|4|6,19,23,19,4,4,5,4,2,4,4|2|1|6|3|5,"The face looked the same throughout, just the skin tone was changed mostly. And some faces had more hair to make them look feminine. In most the expression was not smiling or friendly, so the appearance of warmth was lacking. ",2,59,2,,,2,,OG_male_Biracial_base_face|White_male_base_face|BI_female_base_face|White_female_base_face|Black_female_base_face|New_Biracial_male_base_face|Ambig_base_face|Black_male_base_face,consent,male_face|OG_BI_male_afro|OG_BI_male_masc|OG_BI_male_skin|OG_BI_male_traits,N_Biracial_male_base|N_Biracial_male_masc|N_Biracial_male_skin|N_Biracial_male_afro|N_Biracial_male_trai,BI_female_face|BI_female_skin|BI_female_afro|BI_female_masc|BI_female_traits,Black_female_base|Black_female_masc|Black_female_skin|Black_female_afro|Black_female_traits,White_female_base|White_female_afro|White_female_skin|White_female_masc|White_female_traits,Black_male_base|Black_male_masc|Black_male_skin|Black_male_afro|Black_male_traits,White_male_base|White_male_afro|White_male_masc|White_male_skin|White_male_traits,Ambig_base_face|Ambig_afro|Ambig_skin|Ambig_masc|Ambig_traits,gender|age|random_response|race
4/27/23 19:08,4/27/23 19:15,0,73.161.111.39,100,465,1,4/27/23 19:15,R_27ktypuSGCzo4kf,,,,,42.495,-82.9007,anonymous,EN,1,98,49,100,5,4,4,4,4,4,6|3|5|2|1|4,53,25,100,7,4,4,4,4,4,26,28,0,4,4,4,4,4,4,6|3|5|2|4|1,100,91,0,4,4,4,4,4,4,2|3|6|5|4|1,0,8,0,4,4,4,4,4,4,6|4|2|1|5|3,96,35,100,6,4,4,4,4,4,2|6|5|1|3|4,0,0,100,4,4,4,4,4,4,3|1|4|5|2|6,20,23,0,4,4,4,4,4,4,4|1|6|3|2|5,I carefully observed each photo.,2,47,2,,,2,,Black_male_base_face|White_female_base_face|OG_male_Biracial_base_face|Ambig_base_face|White_male_base_face|BI_female_base_face|New_Biracial_male_base_face|Black_female_base_face,consent,male_face|OG_BI_male_afro|OG_BI_male_skin|OG_BI_male_masc|OG_BI_male_traits,N_Biracial_male_base|N_Biracial_male_skin|N_Biracial_male_afro|N_Biracial_male_masc|N_Biracial_male_trai,BI_female_face|BI_female_masc|BI_female_afro|BI_female_skin|BI_female_traits,Black_female_base|Black_female_skin|Black_female_masc|Black_female_afro|Black_female_traits,White_female_base|White_female_skin|White_female_masc|White_female_afro|White_female_traits,Black_male_base|Black_male_skin|Black_male_afro|Black_male_masc|Black_male_traits,White_male_base|White_male_skin|White_male_masc|White_male_afro|White_male_traits,Ambig_base_face|Ambig_masc|Ambig_afro|Ambig_skin|Ambig_traits,random_response|gender|age|race
4/27/23 19:07,4/27/23 19:17,0,75.118.118.21,100,613,1,4/27/23 19:17,R_1mFqpD9qtF3cBLf,,,,,41.502,-82.0091,anonymous,EN,1,80,90,100,4,4,4,4,4,4,1|2|5|4|3|6,40,50,100,4,4,4,4,4,4,65,60,0,4,4,4,4,4,4,6|5|2|4|3|1,100,85,85,4,4,4,4,4,4,6|3|4|5|1|2,0,20,0,5,4,4,4,4,4,6|4|1|5|2|3,100,85,100,4,4,4,4,4,4,3|6|1|2|5|4,10,20,100,4,4,4,4,4,4,3|1|5|2|6|4,75,65,100,4,4,4,4,4,4,6|1|2|4|3|5,My first impressions.,2,27,1,,,2,,Black_female_base_face|White_male_base_face|Black_male_base_face|New_Biracial_male_base_face|OG_male_Biracial_base_face|BI_female_base_face|Ambig_base_face|White_female_base_face,consent,male_face|OG_BI_male_afro|OG_BI_male_masc|OG_BI_male_skin|OG_BI_male_traits,N_Biracial_male_base|N_Biracial_male_masc|N_Biracial_male_afro|N_Biracial_male_skin|N_Biracial_male_trai,BI_female_face|BI_female_afro|BI_female_masc|BI_female_skin|BI_female_traits,Black_female_base|Black_female_masc|Black_female_afro|Black_female_skin|Black_female_traits,White_female_base|White_female_masc|White_female_afro|White_female_skin|White_female_traits,Black_male_base|Black_male_afro|Black_male_skin|Black_male_masc|Black_male_traits,White_male_base|White_male_afro|White_male_skin|White_male_masc|White_male_traits,Ambig_base_face|Ambig_masc|Ambig_skin|Ambig_afro|Ambig_traits,age|race|random_response|gender
4/27/23 19:15,4/27/23 19:18,0,174.109.179.216,100,154,1,4/27/23 19:18,R_YQ9XOkBwbyl6abf,,,,,35.7614,-78.6015,anonymous,EN,1,100,100,100,4,4,4,4,4,4,3|2|1|4|5|6,84,56,100,4,4,4,4,4,4,45,47,53,4,4,4,4,4,4,1|3|6|5|2|4,100,100,65,4,4,4,4,4,4,3|5|2|4|6|1,32,27,0,4,4,4,4,4,4,2|4|3|5|1|6,100,100,100,4,4,4,4,4,4,4|2|3|1|6|5,0,0,100,4,4,4,4,4,4,1|3|2|6|4|5,60,66,100,4,4,4,4,4,4,1|6|4|3|2|5,I used the pictures as a guide to complete the survey. ,2,50,2,,,2,,Black_female_base_face|BI_female_base_face|OG_male_Biracial_base_face|New_Biracial_male_base_face|Black_male_base_face|White_male_base_face|Ambig_base_face|White_female_base_face,consent,male_face|OG_BI_male_skin|OG_BI_male_afro|OG_BI_male_masc|OG_BI_male_traits,N_Biracial_male_base|N_Biracial_male_masc|N_Biracial_male_skin|N_Biracial_male_afro|N_Biracial_male_trai,BI_female_face|BI_female_afro|BI_female_skin|BI_female_masc|BI_female_traits,Black_female_base|Black_female_skin|Black_female_masc|Black_female_afro|Black_female_traits,White_female_base|White_female_afro|White_female_masc|White_female_skin|White_female_traits,Black_male_base|Black_male_skin|Black_male_afro|Black_male_masc|Black_male_traits,White_male_base|White_male_afro|White_male_masc|White_male_skin|White_male_traits,Ambig_base_face|Ambig_afro|Ambig_masc|Ambig_skin|Ambig_traits,gender|race|random_response|age
4/27/23 19:15,4/27/23 19:21,0,68.134.18.242,100,376,1,4/27/23 19:21,R_Uc4jOxSSR226zFn,,,,,39.2124,-76.8776,anonymous,EN,1,75,65,80,6,5,5,5,5,6,3|6|5|4|2|1,60,60,80,4,4,6,4,5,5,60,50,25,4,4,5,4,4,5,1|3|6|5|4|2,80,80,20,4,4,6,4,4,5,3|2|6|1|4|5,24,20,20,4,5,5,5,4,5,3|1|6|2|4|5,80,75,80,4,4,6,5,3,4,4|5|6|3|2|1,20,20,80,5,4,5,4,3,5,5|3|2|6|1|4,70,70,80,4,5,6,5,4,5,6|4|1|2|5|3,I gussed,2,42,2,,,2,,OG_male_Biracial_base_face|New_Biracial_male_base_face|Black_male_base_face|White_female_base_face|BI_female_base_face|Black_female_base_face|Ambig_base_face|White_male_base_face,consent,male_face|OG_BI_male_masc|OG_BI_male_skin|OG_BI_male_afro|OG_BI_male_traits,N_Biracial_male_base|N_Biracial_male_afro|N_Biracial_male_skin|N_Biracial_male_masc|N_Biracial_male_trai,BI_female_face|BI_female_masc|BI_female_skin|BI_female_afro|BI_female_traits,Black_female_base|Black_female_afro|Black_female_skin|Black_female_masc|Black_female_traits,White_female_base|White_female_skin|White_female_masc|White_female_afro|White_female_traits,Black_male_base|Black_male_afro|Black_male_skin|Black_male_masc|Black_male_traits,White_male_base|White_male_skin|White_male_afro|White_male_masc|White_male_traits,Ambig_base_face|Ambig_masc|Ambig_afro|Ambig_skin|Ambig_traits,age|random_response|race|gender
